,word1,word2,similarity
772,brick-n,house-n,36.000000
773,band-n,rock-n,36.000000
774,book-n,illustration-n,36.000000
775,desk-n,sit-v,36.000000
776,bright-j,sky-n,36.000000
777,autumn-n,sunny-j,36.000000
778,colour-n,yellow-j,36.000000
779,cold-j,weather-n,36.000000
780,blue-j,green-j,36.000000
781,glitter-v,sunlight-n,36.000000
782,drip-v,water-n,36.000000
783,day-n,misty-j,36.000000
784,food-n,noodle-n,36.000000
785,goat-n,milk-n,36.000000
786,pink-j,yellow-j,36.000000
787,floor-n,interior-n,36.000000
788,black-j,purple-j,36.000000
789,door-n,window-n,36.000000
790,city-n,skyline-n,36.000000
791,bear-v,live-v,35.000000
792,art-n,work-n,35.000000
793,pink-j,violet-n,35.000000
794,bath-n,room-n,35.000000
795,dew-n,rain-n,35.000000
796,boy-n,girl-n,35.000000
797,canyon-n,mountain-n,35.000000
798,white-j,yellow-j,35.000000
799,colour-n,shade-n,35.000000
800,banana-n,cherry-n,35.000000
801,mammal-n,rodent-n,35.000000
802,explosion-n,fire-n,35.000000
803,shore-n,swim-v,35.000000
804,cloud-n,misty-j,35.000000
805,sit-v,stand-v,35.000000
806,glitter-v,gold-n,35.000000
807,black-j,white-j,35.000000
808,light-n,neon-n,35.000000
809,machine-n,wash-v,35.000000
810,coffee-n,dinner-n,35.000000
811,feather-n,flamingo-n,35.000000
812,downtown-j,sidewalk-n,35.000000
813,cooking-n,eat-v,35.000000
814,feline-j,paw-n,35.000000
815,crow-n,gull-n,35.000000
816,festival-n,music-n,35.000000
817,dirt-n,road-n,35.000000
818,gull-n,pelican-n,35.000000
819,carrot-n,tomato-n,35.000000
820,blossom-n,tree-n,35.000000
821,restaurant-n,shop-n,35.000000
822,cherry-n,grape-n,35.000000
823,automobile-n,racing-n,35.000000
824,jazz-n,piano-n,35.000000
825,hawk-n,pelican-n,35.000000
826,baseball-n,play-v,35.000000
827,bloom-n,plant-n,35.000000
828,ceiling-n,wall-n,35.000000
829,beef-n,potato-n,35.000000
830,breakfast-n,restaurant-n,35.000000
831,black-j,colour-n,35.000000
832,bright-j,glitter-v,35.000000
833,hummingbird-n,nest-n,35.000000
834,feline-j,whisker-n,35.000000
835,beach-n,holiday-n,35.000000
836,sailing-n,shore-n,35.000000
837,design-n,graphic-j,35.000000
838,music-n,track-n,35.000000
839,air-n,cold-j,35.000000
840,dessert-n,eat-v,35.000000
841,chocolate-n,strawberry-n,35.000000
842,dinner-n,night-n,35.000000
843,dusk-n,sunrise-n,35.000000
844,boat-n,sink-v,35.000000
845,beef-n,cooking-n,35.000000
846,jacket-n,jean-n,35.000000
847,computer-n,lab-n,35.000000
848,downtown-j,skyline-n,35.000000
849,fun-n,game-n,35.000000
850,ivy-n,tree-n,35.000000
851,nest-n,wasp-n,35.000000
852,garden-n,pumpkin-n,35.000000
853,curl-v,haircut-n,35.000000
854,eat-v,meat-n,35.000000
855,outfit-n,skirt-n,35.000000
856,bacon-n,beef-n,35.000000
857,skyscraper-n,tower-n,35.000000
858,splash-n,wash-v,35.000000
859,daffodil-n,foliage-n,34.000000
860,garden-n,patio-n,34.000000
861,metro-n,subway-n,34.000000
862,beach-n,scenery-n,34.000000
863,photographer-n,wedding-n,34.000000
864,floor-n,room-n,34.000000
865,purple-j,yellow-j,34.000000
866,guitar-n,sing-v,34.000000
867,petal-n,yellow-j,34.000000
868,bead-n,necklace-n,34.000000
869,black-j,brown-j,34.000000
870,dessert-n,strawberry-n,34.000000
871,beef-n,lamb-n,34.000000
872,bread-n,potato-n,34.000000
873,fishing-n,harbour-n,34.000000
874,pug-n,terrier-n,34.000000
875,evening-n,time-n,34.000000
876,office-n,table-n,34.000000
877,cat-n,lick-v,34.000000
878,building-n,interior-n,34.000000
879,crochet-n,stitch-n,34.000000
880,spring-n,sunshine-n,34.000000
881,concert-n,jazz-n,34.000000
882,cooking-n,soup-n,34.000000
883,shade-n,sun-n,34.000000
884,tall-j,tower-n,34.000000
885,pepper-n,salad-n,34.000000
886,strawberry-n,tomato-n,34.000000
887,fruit-n,peel-n,34.000000
888,scenery-n,skyline-n,34.000000
889,green-j,yellow-j,34.000000
890,brown-j,orange-j,34.000000
891,colour-n,orange-j,34.000000
892,harbour-n,ship-n,34.000000
893,violet-n,yellow-j,34.000000
894,sport-n,swimming-n,34.000000
895,friend-n,happy-j,34.000000
896,blue-j,pink-j,34.000000
897,blossom-n,orange-j,34.000000
898,rail-n,station-n,34.000000
899,potato-n,salad-n,34.000000
900,interior-n,wall-n,34.000000
901,hawk-n,hummingbird-n,34.000000
902,cliff-n,coast-n,34.000000
903,feather-n,wing-n,34.000000
904,brown-j,yellow-j,34.000000
905,raspberry-n,sweet-j,34.000000
906,concert-n,sing-v,34.000000
907,art-n,craft-n,34.000000
908,bloom-n,foliage-n,34.000000
909,chicken-n,rice-n,34.000000
910,cherry-n,orange-j,34.000000
911,blossom-n,fruit-n,34.000000
912,animal-n,wild-j,34.000000
913,line-n,railway-n,34.000000
914,roof-n,tile-n,34.000000
915,concert-n,piano-n,34.000000
916,potato-n,rice-n,34.000000
917,cloud-n,sunshine-n,34.000000
918,marble-n,statue-n,34.000000
919,frozen-j,meat-n,34.000000
920,band-n,punk-n,34.000000
921,insect-n,reptile-n,34.000000
922,building-n,staircase-n,34.000000
923,bed-n,breakfast-n,34.000000
924,bloom-n,lily-n,34.000000
925,blonde-j,girl-n,34.000000
926,jean-n,outfit-n,34.000000
927,bread-n,cooking-n,34.000000
928,flower-n,violet-n,34.000000
929,peel-n,skin-n,34.000000
930,dessert-n,diner-n,34.000000
931,art-n,exhibition-n,34.000000
932,jacket-n,shirt-n,34.000000
933,brown-j,purple-j,34.000000
934,floor-n,patio-n,34.000000
935,downtown-j,highway-n,34.000000
936,purple-j,red-j,34.000000
937,dragonfly-n,frog-n,33.000000
938,mammal-n,monkey-n,33.000000
939,mist-n,morning-n,33.000000
940,feather-n,gull-n,33.000000
941,gull-n,stork-n,33.000000
942,dusk-n,morning-n,33.000000
943,guitar-n,play-v,33.000000
944,bloom-n,violet-n,33.000000
945,mallard-n,stork-n,33.000000
946,band-n,piano-n,33.000000
947,glitter-v,sky-n,33.000000
948,orange-j,pink-j,33.000000
949,potato-n,soup-n,33.000000
950,grey-j,violet-n,33.000000
951,construction-n,demolition-n,33.000000
952,scenery-n,valley-n,33.000000
953,morning-n,sky-n,33.000000
954,beach-n,cliff-n,33.000000
955,storm-n,tropical-j,33.000000
956,black-j,pink-j,33.000000
957,hat-n,jacket-n,33.000000
958,dragonfly-n,hummingbird-n,33.000000
959,pink-j,white-j,33.000000
960,blue-j,yellow-j,33.000000
961,cold-j,hot-j,33.000000
962,flower-n,pink-j,33.000000
963,bright-j,star-n,33.000000
964,restaurant-n,sushi-n,33.000000
965,guitar-n,keyboard-n,33.000000
966,diner-n,sushi-n,33.000000
967,furniture-n,room-n,33.000000
968,desert-n,scenery-n,33.000000
969,cafe-n,dinner-n,33.000000
970,bakery-n,cafe-n,33.000000
971,flamingo-n,pelican-n,33.000000
972,salad-n,sandwich-n,33.000000
973,bright-j,dark-j,33.000000
974,building-n,floor-n,33.000000
975,bacon-n,eat-v,33.000000
976,apartment-n,floor-n,33.000000
977,railway-n,underground-j,33.000000
978,lip-n,smile-n,33.000000
979,fungus-n,plant-n,33.000000
980,breakfast-n,diner-n,33.000000
981,feather-n,pelican-n,33.000000
982,bath-n,hot-j,33.000000
983,arch-n,roof-n,33.000000
984,game-n,match-n,33.000000
985,metro-n,rail-n,33.000000
986,decoration-n,wood-n,33.000000
987,building-n,demolition-n,33.000000
988,art-n,collage-n,33.000000
989,ship-n,sink-v,33.000000
990,grey-j,purple-j,33.000000
991,garden-n,lawn-n,33.000000
992,orange-j,violet-n,33.000000
993,ivy-n,oak-n,33.000000
994,dog-n,lick-v,33.000000
995,dawn-n,sunny-j,33.000000
996,fun-n,kid-n,33.000000
997,lunch-n,restaurant-n,33.000000
998,metro-n,underground-j,33.000000
999,eat-v,strawberry-n,33.000000
1000,foliage-n,rose-n,33.000000
1001,evening-n,sleep-v,33.000000
1002,construction-n,interior-n,33.000000
1003,weather-n,wet-j,33.000000
1004,fruit-n,nut-n,33.000000
1005,car-n,park-n,33.000000
1006,ink-n,pencil-n,32.000000
1007,frost-n,wet-j,32.000000
1008,mural-n,work-n,32.000000
1009,berry-n,blossom-n,32.000000
1010,decoration-n,lighting-n,32.000000
1011,man-n,muscle-n,32.000000
1012,drip-v,puddle-n,32.000000
1013,porch-n,stair-n,32.000000
1014,brown-j,red-j,32.000000
1015,iron-n,rusty-j,32.000000
1016,apartment-n,bedroom-n,32.000000
1017,foliage-n,lily-n,32.000000
1018,face-n,happy-j,32.000000
1019,airport-n,traffic-n,32.000000
1020,rain-n,wind-n,32.000000
1021,handwriting-n,sketch-n,32.000000
1022,city-n,live-v,32.000000
1023,rain-n,sunny-j,32.000000
1024,blonde-j,haircut-n,32.000000
1025,abandon-v,ruin-n,32.000000
1026,black-j,yellow-j,32.000000
1027,bacon-n,cooking-n,32.000000
1028,dragonfly-n,pond-n,32.000000
1029,ceiling-n,staircase-n,32.000000
1030,morning-n,time-n,32.000000
1031,potato-n,sweet-j,32.000000
1032,day-n,sunny-j,32.000000
1033,hotel-n,house-n,32.000000
1034,guy-n,haircut-n,32.000000
1035,mud-n,sand-n,32.000000
1036,staircase-n,wall-n,32.000000
1037,brown-j,white-j,32.000000
1038,dinner-n,sit-v,32.000000
1039,evening-n,morning-n,32.000000
1040,bench-n,sit-v,32.000000
1041,hummingbird-n,pelican-n,32.000000
1042,bike-n,chopper-n,32.000000
1043,foliage-n,tulip-n,32.000000
1044,bar-n,cafe-n,32.000000
1045,autumn-n,sunshine-n,32.000000
1046,potato-n,tomato-n,32.000000
1047,scenery-n,trail-n,32.000000
1048,jacket-n,skirt-n,32.000000
1049,construction-n,skyscraper-n,32.000000
1050,chicken-n,lamb-n,32.000000
1051,grey-j,orange-j,32.000000
1052,bikini-n,lake-n,32.000000
1053,carrot-n,soup-n,32.000000
1054,bar-n,diner-n,32.000000
1055,dessert-n,frozen-j,32.000000
1056,cooking-n,diner-n,32.000000
1057,violet-n,white-j,32.000000
1058,apple-n,dessert-n,32.000000
1059,cooking-n,noodle-n,32.000000
1060,bear-v,son-n,32.000000
1061,insect-n,lizard-n,32.000000
1062,foliage-n,twig-n,32.000000
1063,outdoor-j,pool-n,32.000000
1064,morning-n,sunset-n,32.000000
1065,escalator-n,subway-n,32.000000
1066,bacon-n,soup-n,32.000000
1067,berry-n,sweet-j,32.000000
1068,grey-j,pink-j,32.000000
1069,rain-n,sunshine-n,32.000000
1070,game-n,play-v,32.000000
1071,cocktail-n,dinner-n,32.000000
1072,building-n,concrete-j,32.000000
1073,street-n,town-n,32.000000
1074,friend-n,love-n,32.000000
1075,festival-n,musician-n,32.000000
1076,berry-n,twig-n,32.000000
1077,ball-n,drop-v,31.000000
1078,black-j,violet-n,31.000000
1079,hawk-n,wild-j,31.000000
1080,cooking-n,salad-n,31.000000
1081,floor-n,staircase-n,31.000000
1082,lawn-n,patio-n,31.000000
1083,guy-n,sport-n,31.000000
1084,blossom-n,purple-j,31.000000
1085,cold-j,rain-n,31.000000
1086,reptile-n,wild-j,31.000000
1087,glitter-v,sunshine-n,31.000000
1088,room-n,staircase-n,31.000000
1089,mammal-n,wild-j,31.000000
1090,interior-n,paint-v,31.000000
1091,forest-n,frog-n,31.000000
1092,ceiling-n,window-n,31.000000
1093,coast-n,sailing-n,31.000000
1094,relax-v,sit-v,31.000000
1095,fungus-n,moss-n,31.000000
1096,interior-n,staircase-n,31.000000
1097,bride-n,photographer-n,31.000000
1098,dirt-n,racing-n,31.000000
1099,frozen-j,raspberry-n,31.000000
1100,boy-n,school-n,31.000000
1101,brown-j,violet-n,31.000000
1102,play-v,stadium-n,31.000000
1103,chapel-n,graveyard-n,31.000000
1104,dew-n,frost-n,31.000000
1105,dark-j,grey-j,31.000000
1106,desert-n,mountain-n,31.000000
1107,berry-n,purple-j,31.000000
1108,collage-n,illustration-n,31.000000
1109,cold-j,wet-j,31.000000
1110,burger-n,cooking-n,31.000000
1111,day-n,evening-n,31.000000
1112,jean-n,shirt-n,31.000000
1113,blue-j,white-j,31.000000
1114,giraffe-n,lion-n,31.000000
1115,dandelion-n,foliage-n,31.000000
1116,bird-n,reptile-n,31.000000
1117,bathroom-n,floor-n,31.000000
1118,love-n,smile-n,31.000000
1119,small-j,village-n,31.000000
1120,hat-n,jean-n,31.000000
1121,bright-j,orange-j,31.000000
1122,bud-n,fruit-n,31.000000
1123,fall-v,tear-n,31.000000
1124,food-n,fruit-n,31.000000
1125,red-j,white-j,31.000000
1126,collage-n,exhibition-n,31.000000
1127,orange-j,raspberry-n,31.000000
1128,hat-n,outfit-n,31.000000
1129,hockey-n,play-v,31.000000
1130,berry-n,eat-v,31.000000
1131,bag-n,pillow-n,31.000000
1132,bread-n,salad-n,31.000000
1133,bathroom-n,ceiling-n,31.000000
1134,bacon-n,burger-n,31.000000
1135,ceramic-j,floor-n,31.000000
1136,fun-n,relax-v,31.000000
1137,dawn-n,misty-j,31.000000
1138,hot-j,weather-n,31.000000
1139,pepper-n,potato-n,31.000000
1140,pink-j,red-j,31.000000
1141,interior-n,roof-n,31.000000
1142,cute-j,kid-n,31.000000
1143,vine-n,wine-n,31.000000
1144,skyline-n,tower-n,31.000000
1145,pet-n,terrier-n,31.000000
1146,girl-n,sexy-j,31.000000
1147,downtown-j,subway-n,31.000000
1148,jump-n,leg-n,31.000000
1149,dessert-n,salad-n,31.000000
1150,shirt-n,sock-n,31.000000
1151,exhibition-n,painting-n,31.000000
1152,boardwalk-n,trail-n,31.000000
1153,apple-n,blossom-n,31.000000
1154,hawk-n,mallard-n,31.000000
1155,hand-n,stand-v,31.000000
1156,flower-n,yellow-j,31.000000
1157,floor-n,porch-n,31.000000
1158,drip-v,wash-v,31.000000
1159,foliage-n,ivy-n,31.000000
1160,cliff-n,waterfall-n,30.000000
1161,foliage-n,fruit-n,30.000000
1162,orange-j,white-j,30.000000
1163,station-n,underground-j,30.000000
1164,foliage-n,yellow-j,30.000000
1165,dude-n,friend-n,30.000000
1166,forest-n,tropical-j,30.000000
1167,rain-n,sun-n,30.000000
1168,belly-n,dance-n,30.000000
1169,man-n,sexy-j,30.000000
1170,colorful-j,outfit-n,30.000000
1171,reptile-n,rodent-n,30.000000
1172,burger-n,salad-n,30.000000
1173,fruit-n,sweet-j,30.000000
1174,flamingo-n,mallard-n,30.000000
1175,garage-n,kitchen-n,30.000000
1176,roof-n,stair-n,30.000000
1177,club-n,hockey-n,30.000000
1178,house-n,staircase-n,30.000000
1179,feel-v,kiss-n,30.000000
1180,bright-j,red-j,30.000000
1181,lake-n,valley-n,30.000000
1182,door-n,patio-n,30.000000
1183,apartment-n,kitchen-n,30.000000
1184,grey-j,yellow-j,30.000000
1185,chicken-n,salad-n,30.000000
1186,punk-n,rock-n,30.000000
1187,bloom-n,twig-n,30.000000
1188,blonde-j,wig-n,30.000000
1189,cold-j,water-n,30.000000
1190,blur-v,lens-n,30.000000
1191,door-n,porch-n,30.000000
1192,foliage-n,orchid-n,30.000000
1193,door-n,interior-n,30.000000
1194,female-j,makeup-n,30.000000
1195,cloud-n,sunlight-n,30.000000
1196,beach-n,pebble-n,30.000000
1197,bright-j,yellow-j,30.000000
1198,bed-n,floor-n,30.000000
1199,cherry-n,dessert-n,30.000000
1200,misty-j,sunrise-n,30.000000
1201,dark-j,shade-n,30.000000
1202,railroad-n,underground-j,30.000000
1203,cafe-n,donut-n,30.000000
1204,musician-n,punk-n,30.000000
1205,memorial-n,people-n,30.000000
1206,stop-v,time-n,30.000000
1207,glitter-v,star-n,30.000000
1208,fun-n,idea-n,30.000000
1209,band-n,uniform-j,30.000000
1210,insect-n,plant-n,30.000000
1211,bedroom-n,kitchen-n,30.000000
1212,harbour-n,scenery-n,30.000000
1213,collage-n,painting-n,30.000000
1214,mist-n,sky-n,30.000000
1215,dawn-n,sunshine-n,30.000000
1216,costume-n,shirt-n,30.000000
1217,mud-n,water-n,30.000000
1218,blossom-n,violet-n,30.000000
1219,fishing-n,shore-n,30.000000
1220,cloud-n,sunny-j,30.000000
1221,shade-n,sunlight-n,30.000000
1222,friend-n,smile-n,30.000000
1223,bacon-n,salad-n,30.000000
1224,pod-n,round-n,30.000000
1225,flower-n,fruit-n,30.000000
1226,abstract-j,museum-n,30.000000
1227,door-n,stair-n,30.000000
1228,foot-n,tall-j,30.000000
1229,cooking-n,fruit-n,30.000000
1230,burger-n,soup-n,30.000000
1231,match-n,play-v,30.000000
1232,cattle-n,goat-n,29.000000
1233,camera-n,theatre-n,29.000000
1234,flower-n,wild-j,29.000000
1235,lick-v,lip-n,29.000000
1236,lunch-n,tea-n,29.000000
1237,berry-n,dessert-n,29.000000
1238,downtown-j,shopping-n,29.000000
1239,kitchen-n,wash-v,29.000000
1240,petal-n,twig-n,29.000000
1241,happy-j,kid-n,29.000000
1242,amphibian-n,bird-n,29.000000
1243,cold-j,sunny-j,29.000000
1244,meat-n,soup-n,29.000000
1245,camel-n,desert-n,29.000000
1246,foliage-n,shade-n,29.000000
1247,restaurant-n,room-n,29.000000
1248,couple-n,family-n,29.000000
1249,bird-n,mammal-n,29.000000
1250,arch-n,porch-n,29.000000
1251,kitty-n,lick-v,29.000000
1252,blossom-n,ivy-n,29.000000
1253,grey-j,red-j,29.000000
1254,bright-j,pink-j,29.000000
1255,bay-n,cliff-n,29.000000
1256,door-n,staircase-n,29.000000
1257,chess-n,toy-n,29.000000
1258,gull-n,hummingbird-n,29.000000
1259,beauty-n,peacock-n,29.000000
1260,boardwalk-n,park-n,29.000000
1261,city-n,ruin-n,29.000000
1262,bay-n,swim-v,29.000000
1263,daisy-n,foliage-n,29.000000
1264,apartment-n,bathroom-n,29.000000
1265,flower-n,purple-j,29.000000
1266,hill-n,path-n,29.000000
1267,match-n,stadium-n,29.000000
1268,monument-n,ruin-n,29.000000
1269,dark-j,white-j,29.000000
1270,ancient-j,city-n,29.000000
1271,lick-v,puppy-n,29.000000
1272,metal-n,punk-n,29.000000
1273,hotel-n,relax-v,29.000000
1274,nut-n,sunflower-n,29.000000
1275,hot-j,wet-j,29.000000
1276,glass-n,vinyl-n,29.000000
1277,foliage-n,moss-n,29.000000
1278,coast-n,scenery-n,29.000000
1279,bacon-n,bread-n,29.000000
1280,brick-n,roof-n,29.000000
1281,wet-j,winter-n,29.000000
1282,dark-j,silhouette-n,29.000000
1283,bacon-n,dessert-n,29.000000
1284,floor-n,stair-n,29.000000
1285,day-n,lunch-n,29.000000
1286,line-n,lunch-n,29.000000
1287,room-n,sit-v,29.000000
1288,interior-n,outdoor-j,29.000000
1289,shirt-n,white-j,29.000000
1290,lick-v,paw-n,29.000000
1291,brown-j,pink-j,29.000000
1292,friend-n,fun-n,29.000000
1293,city-n,downtown-j,29.000000
1294,pool-n,relax-v,28.000000
1295,bird-n,dragonfly-n,28.000000
1296,bacon-n,tomato-n,28.000000
1297,dandelion-n,seed-n,28.000000
1298,purple-j,shade-n,28.000000
1299,bacon-n,pepper-n,28.000000
1300,dark-j,purple-j,28.000000
1301,door-n,floor-n,28.000000
1302,sidewalk-n,street-n,28.000000
1303,bacon-n,sandwich-n,28.000000
1304,petal-n,pink-j,28.000000
1305,colour-n,dark-j,28.000000
1306,brick-n,staircase-n,28.000000
1307,fog-n,sunny-j,28.000000
1308,valley-n,waterfall-n,28.000000
1309,rice-n,soup-n,28.000000
1310,patio-n,pool-n,28.000000
1311,patio-n,sit-v,28.000000
1312,river-n,scenery-n,28.000000
1313,beard-n,blonde-j,28.000000
1314,nest-n,stork-n,28.000000
1315,carrot-n,pepper-n,28.000000
1316,collage-n,paint-v,28.000000
1317,jump-n,swimming-n,28.000000
1318,chapel-n,gravestone-n,28.000000
1319,feel-v,smile-n,28.000000
1320,flag-n,stripe-n,28.000000
1321,harbour-n,town-n,28.000000
1322,guitar-n,punk-n,28.000000
1323,scenery-n,sunny-j,28.000000
1324,christmas-n,valentine-n,28.000000
1325,bloom-n,pink-j,28.000000
1326,bear-v,daughter-n,28.000000
1327,insect-n,rodent-n,28.000000
1328,bedroom-n,floor-n,28.000000
1329,stair-n,wall-n,28.000000
1330,chapel-n,ruin-n,28.000000
1331,beef-n,tomato-n,28.000000
1332,doodle-n,scratch-n,28.000000
1333,daffodil-n,purple-j,28.000000
1334,lake-n,scenery-n,28.000000
1335,roof-n,staircase-n,28.000000
1336,boy-n,live-v,28.000000
1337,chain-n,store-n,28.000000
1338,coast-n,hill-n,28.000000
1339,mushroom-n,pepper-n,28.000000
1340,porch-n,window-n,28.000000
1341,hot-j,water-n,28.000000
1342,sock-n,white-j,28.000000
1343,arch-n,bridge-n,28.000000
1344,dessert-n,raspberry-n,28.000000
1345,brick-n,ceiling-n,28.000000
1346,scenery-n,sunshine-n,28.000000
1347,city-n,square-j,28.000000
1348,stand-v,walk-v,28.000000
1349,evening-n,fun-n,28.000000
1350,happy-j,sexy-j,28.000000
1351,burger-n,mac-n,28.000000
1352,paint-v,sculpture-n,28.000000
1353,misty-j,morning-n,28.000000
1354,frost-n,rain-n,28.000000
1355,color-n,shade-n,28.000000
1356,bacon-n,potato-n,28.000000
1357,patio-n,stair-n,28.000000
1358,hot-j,wash-v,27.000000
1359,button-n,sticker-n,27.000000
1360,cute-j,happy-j,27.000000
1361,happy-j,tear-n,27.000000
1362,pepper-n,soup-n,27.000000
1363,alley-n,racing-n,27.000000
1364,smile-n,tear-n,27.000000
1365,train-n,underground-j,27.000000
1366,blonde-j,curl-v,27.000000
1367,flamingo-n,mammal-n,27.000000
1368,porch-n,staircase-n,27.000000
1369,ford-n,river-n,27.000000
1370,room-n,stair-n,27.000000
1371,face-n,glitter-v,27.000000
1372,nest-n,reptile-n,27.000000
1373,sailing-n,sink-v,27.000000
1374,floor-n,kitchen-n,27.000000
1375,cottage-n,garden-n,27.000000
1376,day-n,weather-n,27.000000
1377,amphibian-n,insect-n,27.000000
1378,eat-v,sweet-j,27.000000
1379,pregnant-j,round-n,27.000000
1380,brown-j,feather-n,27.000000
1381,bed-n,sit-v,27.000000
1382,bike-n,rally-n,27.000000
1383,apartment-n,patio-n,27.000000
1384,cooking-n,dessert-n,27.000000
1385,lily-n,purple-j,27.000000
1386,kitchen-n,patio-n,27.000000
1387,line-n,subway-n,27.000000
1388,breakfast-n,room-n,27.000000
1389,gull-n,reptile-n,27.000000
1390,dirty-j,rusty-j,27.000000
1391,bath-n,bedroom-n,27.000000
1392,cottage-n,patio-n,27.000000
1393,misty-j,sunshine-n,27.000000
1394,band-n,metal-n,27.000000
1395,skyline-n,tall-j,27.000000
1396,berry-n,foliage-n,27.000000
1397,mushroom-n,salad-n,27.000000
1398,abandon-v,soldier-n,27.000000
1399,bath-n,kitchen-n,27.000000
1400,sit-v,stop-v,27.000000
1401,outdoor-j,swimming-n,27.000000
1402,ruin-n,stone-n,27.000000
1403,building-n,sidewalk-n,27.000000
1404,fall-v,stop-v,27.000000
1405,cloud-n,ripple-n,27.000000
1406,cliff-n,scenery-n,27.000000
1407,salad-n,strawberry-n,27.000000
1408,graveyard-n,ruin-n,27.000000
1409,pepper-n,tomato-n,27.000000
1410,line-n,metro-n,27.000000
1411,bird-n,wild-j,27.000000
1412,hill-n,road-n,27.000000
1413,cliff-n,harbour-n,27.000000
1414,clothes-n,sexy-j,27.000000
1415,baseball-n,club-n,27.000000
1416,petal-n,purple-j,27.000000
1417,collar-n,skirt-n,27.000000
1418,cottage-n,sleep-v,27.000000
1419,match-n,round-n,27.000000
1420,kitchen-n,stair-n,27.000000
1421,church-n,graveyard-n,27.000000
1422,lighthouse-n,wall-n,27.000000
1423,kitchen-n,sit-v,27.000000
1424,dawn-n,spring-n,27.000000
1425,hot-j,spring-n,27.000000
1426,flower-n,weather-n,27.000000
1427,child-n,fun-n,27.000000
1428,evening-n,walk-v,27.000000
1429,cliff-n,sea-n,27.000000
1430,cold-j,mist-n,27.000000
1431,station-n,theatre-n,27.000000
1432,dusk-n,misty-j,27.000000
1433,friend-n,lady-n,27.000000
1434,mountain-n,sea-n,26.000000
1435,escalator-n,metro-n,26.000000
1436,live-v,old-j,26.000000
1437,friend-n,guy-n,26.000000
1438,theatre-n,tv-n,26.000000
1439,ceiling-n,kitchen-n,26.000000
1440,nature-n,snowman-n,26.000000
1441,coin-n,ticket-n,26.000000
1442,plane-n,sailing-n,26.000000
1443,sea-n,sink-v,26.000000
1444,bench-n,boardwalk-n,26.000000
1445,happy-j,kiss-n,26.000000
1446,bath-n,bed-n,26.000000
1447,restaurant-n,shopping-n,26.000000
1448,canine-j,run-v,26.000000
1449,lunch-n,sit-v,26.000000
1450,bus-n,rail-n,26.000000
1451,frog-n,tropical-j,26.000000
1452,bathroom-n,bed-n,26.000000
1453,goose-n,wolf-n,26.000000
1454,happy-j,mom-n,26.000000
1455,black-j,paint-v,26.000000
1456,glitter-v,scenery-n,26.000000
1457,beef-n,salad-n,26.000000
1458,construction-n,downtown-j,26.000000
1459,parking-n,underground-j,26.000000
1460,park-n,skate-n,26.000000
1461,apartment-n,pool-n,26.000000
1462,flood-n,line-n,26.000000
1463,marble-n,wall-n,26.000000
1464,hummingbird-n,tropical-j,26.000000
1465,palace-n,ruin-n,26.000000
1466,panda-n,pig-n,26.000000
1467,frost-n,shade-n,26.000000
1468,cherry-n,sweet-j,26.000000
1469,carrot-n,fruit-n,26.000000
1470,brick-n,skyscraper-n,26.000000
1471,collage-n,sculpture-n,26.000000
1472,fruit-n,potato-n,26.000000
1473,grey-j,stripe-n,26.000000
1474,patio-n,room-n,26.000000
1475,fun-n,sexy-j,26.000000
1476,blue-j,fabric-n,26.000000
1477,guy-n,sexy-j,26.000000
1478,guitar-n,track-n,26.000000
1479,misty-j,scenery-n,26.000000
1480,kitchen-n,porch-n,26.000000
1481,sweet-j,wine-n,26.000000
1482,cute-j,guy-n,26.000000
1483,bedroom-n,relax-v,26.000000
1484,hummingbird-n,insect-n,26.000000
1485,hill-n,horizon-n,26.000000
1486,beef-n,pepper-n,26.000000
1487,hand-n,leave-v,26.000000
1488,beef-n,deer-n,26.000000
1489,frog-n,whale-n,26.000000
1490,bright-j,shade-n,26.000000
1491,cooking-n,frozen-j,26.000000
1492,festival-n,gate-n,26.000000
1493,interior-n,object-n,25.000000
1494,bathroom-n,sit-v,25.000000
1495,smoke-n,sun-n,25.000000
1496,crochet-n,jewelry-n,25.000000
1497,architecture-n,skyline-n,25.000000
1498,cold-j,puddle-n,25.000000
1499,blur-v,eye-n,25.000000
1500,guy-n,sleep-v,25.000000
1501,baseball-n,shirt-n,25.000000
1502,amphibian-n,pelican-n,25.000000
1503,shade-n,violet-n,25.000000
1504,green-j,shade-n,25.000000
1505,evening-n,sunny-j,25.000000
1506,blue-j,stripe-n,25.000000
1507,patio-n,staircase-n,25.000000
1508,puddle-n,street-n,25.000000
1509,eye-n,smile-n,25.000000
1510,canine-j,lick-v,25.000000
1511,outfit-n,punk-n,25.000000
1512,dragonfly-n,reptile-n,25.000000
1513,mist-n,sunshine-n,25.000000
1514,castle-n,ruin-n,25.000000
1515,angel-n,sculpture-n,25.000000
1516,bud-n,ivy-n,25.000000
1517,chicken-n,mammal-n,25.000000
1518,family-n,live-v,25.000000
1519,carrot-n,sunflower-n,25.000000
1520,interior-n,stair-n,25.000000
1521,craft-n,game-n,25.000000
1522,valley-n,village-n,25.000000
1523,brown-j,gull-n,25.000000
1524,decoration-n,tulip-n,25.000000
1525,bud-n,pink-j,25.000000
1526,dessert-n,orange-j,25.000000
1527,mammal-n,reptile-n,25.000000
1528,cute-j,sexy-j,25.000000
1529,relax-v,scenery-n,25.000000
