,similarity,word1,word2
124,2.565217391,вера,магия
125,2.333333333,вера,цель
126,4.428571429,скамейка,место
127,4.541666667,согнуть,кривая
128,3.0,ягодка,цитрусовый
129,4.5882352939999995,билл,счет-фактура
130,3.0,афиша,структура
131,3.956521739,бин,коробка
132,2.217391304,бин,кубок
133,1.863636364,бинарный,звезда
134,3.458333333,птица,существо
135,1.0909090909999999,птица,твёрдый
136,1.434782609,рождение,модификация
137,4.269230769,епископ,священник
138,2.708333333,битый,инструмент
139,2.869565217,укус,завтрак
140,3.6363636360000005,укус,вкус
141,1.2380952379999999,чёрный,в отношении несовершеннолетний
142,1.434782609,лезвие,проектор
143,2.111111111,одеяло,рукав
144,1.307692308,пурга,сыпь
145,1.6956521740000001,удар,контакт
146,3.272727273,синий,красный
147,3.173913043,доска,комиссия
148,4.083333333,лодка,паром
149,3.208333333,лодка,судно
150,3.260869565,тело,багажник
151,3.904761905,бонд,безопасность
152,4.272727273,костя,череп
153,3.904761905,книга,энциклопедия
154,3.380952381,буклет,ссылка
155,3.173913043,загрузка,удар
156,1.75,загрузка,пунш
157,3.347826087,дно,единственный
158,4.52173913,мальчик,мужчина
159,2.0,мальчик,ровер
160,2.913043478,скреп,стенд
161,4.173913043,мозг,глава
162,1.761904762,тормоз,нажать
163,4.043478261000001,филиал,отдел
164,1.6818181819999998,бренд,нож
165,2.3181818180000002,бренд,фамилия
166,4.541666667,коньяк,ликёр
167,1.913043478,латунь,исполнительный
168,4.304347826,хлеб,плюшка
169,2.916666667,сломать,чёрточка
170,2.041666667,сломать,вставить
171,3.625,кирпич,цемент
172,1.5416666669999999,кирпич,полоса
173,1.727272727,эфир,пакет
174,3.875,брошюра,публикация
175,2.95,брошюра,ссылка
176,2.583333333,брат,участник
177,2.47826087,щётка,реализация
178,4.0,бюджет,фонд
179,2.409090909,буфер,кэш
180,1.276595745,ошибка,ребёнок
181,1.8333333330000001,построить,плоть
182,3.142857143,дом,кафе
183,2.92,лампа,лука
184,4.666666667,бюллетень,новость
185,1.25,зайчик,сервер
186,3.730769231,сжечь,больно
187,4.48,гореть,пламя
188,2.52,гореть,наказание
189,1.952380952,лопнуть,трансформация
190,1.5833333330000001,бизнес,диспозиция
191,2.541666667,бизнес,железнодорожный
192,2.375,масло,палка
193,1.1304347829999999,бабочка,запятая
194,4.476190476,такси,такси
195,3.545454545,торт,пирог
196,1.6956521740000001,календарь,тираж
197,1.9166666669999999,календарь,система
198,2.727272727,звонить,встреча
199,2.125,звонить,заявление
200,2.826086957,кампания,операция
201,4.510638298,конфета,сладкий
202,3.6818181819999998,крышка,покрытие
203,2.32,капитал,место
204,4.0,капитан,офицер
205,2.3913043480000002,карта,пластик
206,3.708333333,перевозка,тренер
207,4.375,корзина,вагон
208,2.666666667,мультфильм,остроумие
209,2.12,дело,сцепление
210,3.68,дело,багаж
211,2.6,дело,олово
212,2.6,бросить,рыбная ловля
213,1.4318181819999998,кошка,видение
214,2.4285714290000002,категория,вкус
215,2.347826087,пещера,формирование
216,3.52,потолок,накладный
217,3.0,цемент,клеить
218,1.3043478259999999,центр,потеря
219,3.4347826089999995,век,десятилетие
220,3.769230769,век,период
221,1.1304347829999999,век,температура
222,3.1363636360000005,сертификат,исследование
223,1.145833333,сертификат,волна
224,3.869565217,стул,мебель
225,2.826086957,стул,коромысло
226,4.590909091,шанс,возможность
227,4.619047619,шанс,вероятность
228,2.130434783,чендлера,продавец
229,3.0,изменение,снижение
230,3.4347826089999995,изменение,двигаться
231,3.2,канал,звук
232,1.6666666669999999,характер,видение
233,2.375,заряд,повреждение
234,4.0869565219999995,заряд,налог
235,3.952380952,проверить,проект
236,4.0,сыр,еда
237,3.5909090910000003,химический,соль
238,1.166666667,шахматы,обязанность
239,3.8636363639999995,цыпочка,курочка
240,4.2173913039999995,курица,птица
241,3.904761905,главный,гуру
242,4.8571428569999995,ребёнок,ребёнок
243,2.875,подбородок,характеристика
244,4.590909091,выбор,вариант
245,2.090909091,патрон,челюсть
246,4.347826087,церковь,храм
247,3.347826087,круг,овальный
248,4.208333333,цитрусовый,оранжевый
249,4.166666667,лезть,гора
250,4.416666667,часы,таймер
251,3.857142857,ткань,сатина
252,1.727272727,облако,энергия
253,3.869565217,клуб,общество
254,4.6,тренер,тренер
255,1.0888888890000001,пальто,газета
256,2.304347826,пальто,крыша
257,3.52,код,программное обеспечение
258,2.602941176,кофе,встреча
259,4.571428571,монета,валюта
260,3.043478261,крах,шок
261,2.772727273,коллекция,пакет
262,3.904761905,столкновение,разбить
263,4.090909091,цвета,фиолетовый
264,2.407407407,цвета,качество
265,3.791666667,раскраска,жёлтый
266,3.857142857,комфорт,облегчение
267,2.041666667,командир,редактор
268,2.739130435,коммерция,транспорт
269,3.791666667,обязательство,гарантия
270,4.083333333,общение,сообщение
271,3.3913043480000002,общение,заявление
272,2.409090909,общение,мелодия
273,3.3913043480000002,сообщество,провинция
274,2.739130435,сообщество,территория
275,3.523809524,компания,дистрибьютор
276,3.833333333,компания,создание
277,2.727272727,сравнение,изучение
278,3.045454545,соединение,соль
279,4.523809524,заключение,результат
280,4.090909091,состояние,статус
281,3.666666667,условие,погода
282,1.8181818180000002,конгресс,секс
283,2.4,подключение,клавиатура
284,1.717391304,сохранение,путешествие
285,2.761904762,строительство,окно
286,2.791666667,континент,земля
287,3.714285714,контроль,вождение
288,1.3478260869999998,повар,принтер
289,4.25,приготовление,кухня
290,3.25,копия,изображение
291,3.125,копия,работа
292,1.5909090909999999,шнур,выбрать
293,2.761904762,шнур,пряжа
294,4.041666667,коридор,зал
295,1.255319149,коррупция,дом
296,3.086956522,стоимость,почтовый
297,2.80952381,стоимость,награда
298,3.347826087,диван,гостиный
299,4.166666667,граф,количество
300,2.3,счётчик,мебель
301,1.7916666669999999,страна,площадка
302,2.666666667,курс,стартер
303,1.2727272729999999,суд,ящик
304,3.791666667,суд,трибунал
305,4.043478261000001,двоюродный брат,отношение
306,4.5,двоюродный брат,относительный
307,2.44,крышка,перо
308,2.65,крышка,волос
309,3.260869565,крышка,рукав
310,3.35,покрытие,кожа
311,3.04,трещина,отверстие
312,3.458333333,ремесло,торговля
313,2.68,создание,стежок
314,3.1818181819999998,творчество,видение
315,3.0,кредит,сумма
316,3.88,ручей,поток
317,2.0,экипаж,общество
318,3.5909090910000003,экипаж,блок
319,4.083333333,урожай,завод
320,2.217391304,ворон,джей
321,1.5416666669999999,корона,место
322,2.1818181819999998,давка,толчок
323,3.925925926,куб,костя
324,1.318181818,кубок,сумочка
325,1.086956522,кубок,сын
326,3.761904762,ток,поток
327,3.44,кривая,радуга
328,1.641304348,клиент,миссия
329,2.904761905,вырезать,мясо
330,4.458333333,резец,нож
331,2.227272727,цилиндр,ручка
332,4.545454545,папа,родитель
333,4.5,дейзи,цветок
334,1.761904762,повреждение,условие
335,1.904761905,опасность,статус
336,3.375,чёрточка,спринт
337,2.173913043,приборной панель,защита
338,4.08,базы дать,список
339,4.04,дочь,девушка
340,1.288888889,день,обувь
341,3.041666667,дело,рука
342,3.458333333,долг,дефицит
343,4.347826087,долг,кредит
344,2.481481481,долг,владение
345,2.9090909089999997,решение,вариант
346,3.541666667,снижение,увеличение
347,3.6363636360000005,глубокий,океан
348,1.5769230769999998,дефицит,доверие
349,2.6818181819999998,степень,количество
350,1.6521739130000002,степень,стиль
351,3.5909090910000003,доставка,распределение
352,4.625,отдел,отдел
353,3.3043478260000003,спуск,осень
354,2.2,пустыня,тракт
355,4.227272727,желание,чувство
356,4.1724137930000005,рабочий стола,таблица
357,2.6086956519999998,определение,открытие
358,2.75,определение,выбор
359,2.2,развитие,эксплуатация
360,2.583333333,устройство,барабан
361,4.7826086960000005,дьявол,сатана
362,3.44,диалог,играть
363,1.217391304,алмаз,посылка
364,2.64,цифра,носка
365,3.6818181819999998,цифра,блок
366,3.826086957,ужин,участник
367,2.173913043,направление,правительство
368,3.142857143,направление,протокол
369,3.1363636360000005,направление,путешествие
370,3.3913043480000002,грязь,песок
371,4.0,грязь,почва
372,2.782608696,разряд,искра
373,4.739130435,болезнь,болезнь
374,1.9166666669999999,дисплей,язык
375,1.739130435,расстояние,распределение
376,1.8260869569999998,диверсия,катание на лыжа
377,2.52,дивиденд,чистый
378,4.045454545,дивиденд,прибыль
379,3.96,дайвинг,плавать
380,1.2380952379999999,док,трава
381,3.826086957,документ,отчёт
382,2.666666667,собака,фауна
383,2.5238095240000002,домен,земля
384,1.5777777780000002,дверь,свет
385,1.772727273,сомневаться,эго
386,2.714285714,драма,жанр
387,2.375,ничья,отделка
388,2.958333333,ничья,галстук
389,1.8181818180000002,ящик,пан
390,2.5238095240000002,заправка,патч
391,2.869565217,заправка,соус
392,2.666666667,сверло,реализация
393,2.772727273,пить,срез
394,2.090909091,водитель,сторонник
395,3.1,водитель,работник
396,2.136363636,падение,обслуживать
397,3.523809524,препарат,ликёр
398,1.4166666669999999,препарат,оператор
399,3.652173913,барабан,фортепиано
400,3.833333333,орёл,ястреб
401,3.9090909089999997,ухо,орган
402,4.5,лёгкость,релаксация
403,3.916666667,лёгкость,остальной
404,1.64,редактирование,инструмент
405,3.125,редактор,работник
406,1.318181818,восемь,движение
407,3.3181818180000002,элемент,утюг
408,3.0,элемент,смесь
409,3.782608696,элемент,никель
410,4.72,лифт,лифт
411,1.25,выброс,гум
412,3.3181818180000002,сотрудник,сервер
413,3.545454545,одобрение,подпись
414,3.583333333,энергия,микроволновая печь
415,4.16,технический,технология
416,3.0909090910000003,среда,земля
417,3.3913043480000002,оборудование,рекордер
418,2.136363636,оборудование,место
419,2.173913043,создание,религия
420,1.76,событие,влияние
421,3.173913043,событие,явление
422,1.476190476,доказательство,формат
423,3.6818181819999998,доказательство,запись
424,4.391304348,экспертиза,викторин
425,1.3,эксперт,чаять
426,3.095238095,исполнительный,министр
427,3.2,исполнительный,организация
428,3.652173913,объяснение,теория
429,3.619047619,экспресс,почта
430,3.086956522,экстракт,выбор
431,4.125,глаз,орган
432,3.625,ткань,кружево
433,2.3809523809999997,ткань,парус
434,4.227272727,вера,религия
435,1.125,фантазия,утилизация
436,2.545454545,фермер,индивидуальный
437,4.541666667,вино,ошибка
438,1.3043478259999999,фауна,игрушка
439,1.8333333330000001,характеристика,сторона
440,2.666666667,отзыв,поток
441,3.48,чувство,надеяться
442,2.125,женщина,раб
443,4.96,женщина,женщина
444,3.5909090910000003,фантастика,литература
445,2.4761904759999998,фантастика,романтика
446,3.0,пол,наука
447,3.8,пол,двор
448,2.6818181819999998,бой,отделение
449,1.88,рисунок,штамп
450,4.912280701999999,фильм,фильм
451,2.045454545,найти,реализация
452,2.739130435,найти,возникновение
453,3.76,палец,носка
454,1.7083333330000001,флаг,ирис
455,1.954545455,пламя,реакция
456,3.96,вспышка,молния
457,3.96,квартира,жильё
458,3.3181818180000002,вкус,разнообразие
459,3.772727273,рейс,поездка
460,3.333333333,половина,уровень
461,2.739130435,половина,крыльцо
462,4.384615385,флор,завод
463,3.347826087,флор,фиолетовый
464,2.4,мука,чеснок
465,2.739130435,цветок,розовый
466,2.826086957,флейта,ветер
467,1.181818182,флаера,справедливость
468,3.913043478,еда,колбаса
469,1.431372549,нога,признание
470,3.208333333,футбол,регби
471,2.5,прогноз,сообщение
472,2.6818181819999998,лес,земля
473,3.9090909089999997,форма,тип
474,2.47826087,формат,упаковка
475,4.0869565219999995,формат,стиль
476,3.913043478,фонд,поддержка
477,3.0909090910000003,лис,волк
478,3.428571429,рамка,гриль
479,4.0,заморозить,мороз
480,2.791666667,друг,индивидуальный
481,1.48,передний,школа
482,3.0,передний,поверхность
483,3.8181818180000002,фрукт,семя
484,4.48,топливо,бензин
485,2.4285714290000002,топливо,питание
486,1.8260869569999998,фонд,магазин
487,3.375,средство,интерес
488,4.181818182,мебель,таблица
489,1.636363636,азартные игра,китти
490,1.380952381,азартные игра,пирамида
491,4.166666667,игра,теннис
492,4.520833333,мусор,мразь
493,3.55,сад,плантация
494,3.083333333,чеснок,питание
495,3.7,одежда,свитер
496,3.6363636360000005,одежда,галстук
497,4.090909091,газ,водород
498,3.869565217,газ,неон
499,3.625,сбор,парад
500,3.8636363639999995,датчик,метр
501,4.090909091,шестерня,механизм
502,3.227272727,камень,кварцевый
503,4.434782609,гендерный,секс
504,1.571428571,гендерный,размер
505,2.363636364,жанр,проза
506,2.88,стекло,ванна
507,3.416666667,перчатка,носить
508,4.590909091,цель,цель
509,2.727272727,гольф,хоккей
510,1.4583333330000001,хорошо,лист
511,3.666666667,губернатор,мэр
512,4.125,губернатор,политик
513,4.318181818,график,изображение
514,1.76,трава,вселенная
515,1.5,серый,собственность
516,4.0476190480000005,сцепление,ручка
517,4.391304348,сцепление,держать
518,3.291666667,рост,процесс
519,4.230769231,гарантия,гарантия
520,1.243243243,думать,вселенная
521,3.227272727,залив,океан
522,2.458333333,рубить,машина
523,3.041666667,гамбургер,питание
524,3.260869565,рука,сценарий
525,2.708333333,происходить,сюрприз
526,1.24,глава,вопрос
527,1.9090909090000001,глава,секретарь
528,3.5,здоровье,благосостояние
529,3.130434783,слух,труд
530,1.5833333330000001,сердце,пространство
531,3.1818181819999998,сердце,тикер
532,4.25,тепло,температура
533,2.434782609,высота,бесконечный
534,1.380952381,шлем,масштаб
535,4.619047619,помочь,поддержка
536,3.833333333,помочь,сторонник
537,1.6818181819999998,наследие,потеря
538,3.545454545,шоссе,улица
539,2.8636363639999995,шоссе,след
540,1.44,нажать,турист
541,3.76,отверстие,открытие
542,4.619047619,праздник,отпуск
543,2.913043478,капот,защита
544,2.5714285709999998,капот,приют
545,2.692307692,рог,хвост
546,2.875,лошадь,гора
547,4.0,шланг,труба
548,2.0,жильё,хранилище
549,3.380952381,значок,представительство
550,2.5,реализация,палка
551,2.869565217,импульс,мотив
552,4.5,импульс,призывать
553,1.95,информация,цель
554,3.64,чернила,жидкость
555,1.44,установка,зоопарк
556,2.565217391,учреждение,тюрьма
557,3.8,инструкция,урок
558,4.523809524,инструкция,обучение
559,1.208333333,прибор,дух
560,2.8636363639999995,прибор,штанга
561,2.1818181819999998,интенсивность,тихий
562,2.541666667,интерес,залог
563,2.363636364,вмешательство,лечение
564,3.380952381,инвентаризация,листинг
565,1.155555556,инвестиция,помидор
566,1.782608696,тюрьма,ник
567,4.739130435,тюрьма,тюрьма
568,1.260869565,челюсть,объектив
569,4.0,присоединяться,союз
570,2.636363636,шутка,сообщение
571,4.8,путешествие,путешествие
572,3.541666667,суд,смысл
573,3.347826087,джемпер,свитер
574,1.476190476,жюри,школа
575,3.043478261,справедливость,официальный
576,3.0,поцелуй,сладкий
577,2.545454545,кухня,туалет
578,3.375,рыцарь,принц
579,2.2,знание,революция
580,1.869565217,знание,вкус
581,4.130434783,озеро,поток
582,3.285714286,баранина,молодая
583,3.652173913,язык,язык
584,3.913043478,латекс,резина
585,1.772727273,закон,персонал
586,2.458333333,слой,область
587,2.434782609,слой,снег
588,4.2380952380000005,лидер,политик
589,4.1363636360000005,урок,обучение
590,3.84,письмо,текст
591,4.0,уровень,этап
592,4.19047619,лицензия,разрешение
593,3.130434783,лицензия,безопасность
594,2.136363636,залог,поделиться
595,3.0,жизнь,история
596,2.260869565,линия,занятие
597,2.833333333,линия,самолёт
598,4.541666667,линия,очередь
599,2.958333333,состав,ролл
600,3.583333333,ссылка,союз
601,3.5652173910000005,левый,тигр
602,3.76,литература,стихотворение
603,4.043478261000001,нагрузка,вес
604,3.347826087,расположение,собственность
605,2.954545455,потеря,владение
606,1.3877551019999999,низкий,плечо
607,1.244444444,лирический,принтер
608,2.68,магнолия,кленовый
609,4.619047619,мужчина,человек
610,3.875,человек,солдат
611,3.347826087,менеджер,тренер
612,3.4347826089999995,карта,представительство
613,1.3478260869999998,карта,шитьё
614,1.6956521740000001,карта,видео
615,3.833333333,кленовый,дерево
616,2.954545455,марк,печать
617,3.3043478260000003,марк,слэш
618,1.782608696,маска,крыша
619,3.4347826089999995,мат,отношение
620,3.269230769,вопрос,текст
621,1.913043478,вопрос,стихнуть
622,1.113636364,мэр,вода
623,2.272727273,питание,смесь
624,4.0,питание,рис
625,2.565217391,мера,деньга
626,1.5909090909999999,мера,поворот
627,2.5,мясо,твёрдый
628,4.5,мелодия,музыка
629,2.0434782609999997,память,операция
630,3.956521739,металл,цинк
631,2.954545455,метр,радар
632,3.454545455,микроволновая печь,излучение
633,1.4,средний,сцена
634,2.6086956519999998,минута,количество
635,2.173913043,режим,масштаб
636,1.714285714,модификация,сюрприз
637,1.242424242,момент,вор
638,2.25,смертный,мать
639,1.9230769230000002,смертный,посетитель
640,2.363636364,движение,сноубординг
641,3.142857143,движение,шаг
642,3.9090909089999997,мотив,причина
643,2.0434782609999997,мотоцикл,танк
644,3.238095238,гора,вулкан
645,3.3043478260000003,рота,открытие
646,2.333333333,рота,ловушка
647,1.173913043,мерфь,картофель
648,2.6956521739999997,музей,магазин
649,1.9583333330000001,музыка,печать
650,3.952380952,музыкант,исполнитель
651,3.954545455,игла,острый
652,3.15,шум,беда
653,2.166666667,примечание,обязательство
654,2.217391304,ноутбук,продукт
655,1.6666666669999999,ноутбук,производство
656,4.3636363639999995,роман,история
657,4.576923077,дуб,дерево
658,4.0869565219999995,цель,цель
659,1.75,случай,два
660,1.956521739,занятие,место
661,2.47826087,возникновение,цунами
662,3.545454545,океан,пруд
663,2.142857143,офис,выход
664,1.24,офис,ситуация
665,1.1836734690000001,лука,тема
666,3.4090909089999997,операция,обработка
667,2.739130435,оперативный,шпион
668,1.72,отзыв,документ
669,3.1363636360000005,отзыв,настроение
670,4.333333333,происхождение,корень
671,3.5652173910000005,выход,магазин
672,2.565217391,кислород,вещество
673,3.4,пакет,программное обеспечение
674,1.863636364,обивка,башня
675,4.186046512,живопись,картинка
676,2.4,документ,безопасность
677,3.1818181819999998,документ,билет
678,2.0,посылка,область
679,3.333333333,парк,стадион
680,3.666666667,проход,цитата
681,3.1818181819999998,патч,место
682,3.708333333,оплата,расход
683,2.04,разрешение,толерантность
684,3.458333333,человек,техника
685,3.227272727,фантом,тень
686,2.2,площадь,площадь
687,1.333333333,кусок,парус
688,3.083333333,вершина,башня
689,4.230769231,место,положение
690,2.130434783,самолёт,лист
691,2.304347826,самолёт,инструмент
692,2.6818181819999998,играть,поворот
693,2.9,сюжет,стратегия
694,1.8260869569999998,точка,два
695,2.96,точка,сайт
696,4.2,точка,место
697,4.285714286,полиэстер,текстиль
698,3.0,положение,вид
699,3.086956522,почтовый,ставка
700,1.48,почтовый,сигнал
701,3.16,мощность,умение
702,3.36,молитва,запрос
703,4.608695652,проблема,беда
704,2.5,процесс,правило
705,1.12,процесс,хвост
706,2.041666667,продукт,носить
707,2.0,собственность,текстура
708,3.708333333,защита,крыша
709,4.090909091,протокол,правило
710,3.428571429,публикация,учебник
711,2.409090909,тыква,лоза
712,4.523809524,ученик,студент
713,1.7,пирамида,спекуляция
714,4.739130435,запрос,вопрос
715,4.909090909,тихий,тишина
716,2.19047619,гонщик,такси
717,3.807692308,радио,приёмник
718,3.958333333,дождь,шторм
719,2.545454545,рэй,акула
720,3.0909090910000003,отдых,катание на лыжа
721,3.4,красный,вино
722,3.875,отчёт,исследование
723,2.875,представитель,голос
724,1.333333333,кольцо,вода
725,1.608695652,рост,путешествие
726,4.476190476,рок,камень
727,2.826086957,ролл,тост
728,3.666666667,корень,стебель
729,4.227272727,руб.,протереть
730,2.1,резина,вещий
731,3.260869565,регби,футбол
732,2.083333333,парус,лист
733,1.086956522,скандал,неделя
734,1.136363636,наука,приют
735,3.208333333,оценка,успех
736,4.045454545,сезон,лето
737,4.347826087,сезон,зима
738,4.2173913039999995,два,время
739,1.2028985509999999,семинар,сладкий
740,1.476190476,секс,позиция
741,3.208333333,поделиться,кола
742,4.25,приют,палатка
743,2.641791045,приют,ветер
744,1.038461538,рубашка,тигр
745,3.08,сторона,склон
746,4.818181818,зрелище,видение
747,2.227272727,моделирование,теория
748,2.590909091,череп,зуб
749,3.25,слэш,инсульт
750,2.791666667,разбить,успех
751,2.038461538,оснастка,сенсорный
752,2.347826087,программное обеспечение,писать
753,3.857142857,песня,вокал
754,3.0,суп,спагетти
755,2.454545455,суп,сладкий
756,4.045454545,речь,слово
757,3.380952381,сталь,оружие
758,2.086956522,шаг,путешествие
759,4.173913043,шаг,прогулка
760,4.083333333,шторм,погода
761,3.291666667,прям,стрейч
762,1.25,солнце,игрушка
763,3.52173913,танк,ванна
764,1.21875,налогоплательщик,окно
765,1.956521739,трон,туалет
766,2.375,билет,писать
767,1.553191489,победа,смотреть
768,2.9090909089999997,шайба,работник
769,3.884615385,жена,женщина
770,4.04,на рабочем место,мастерский
